Date,Open,High,Low,Close,Volume,daily_return,log_return,volatility_30d,volatility_7d,ma_7d,std_7d,pct_vs_ma7,ma_30d,std_30d,pct_vs_ma30,ma_90d,std_90d,pct_vs_ma90,ma_200d,std_200d,pct_vs_ma200,lag_1d,lag_7d,lag_14d,lag_30d,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_mid,BB_lower,BB_width,BB_pos,year,month,quarter,day_of_week,week_of_year,unit
2016-03-30,7651.10009765625,7741.9501953125,7643.4501953125,7735.2001953125,232600.0,0.01819141704784788,0.018027932915947852,0.14886127278570552,0.009202455690025604,7687.614327566965,56.37850210372558,0.6189939520625727,7536.173356119792,156.53691424677706,2.640953568711202,7441.586675347222,240.46674927017685,3.9455768342788025,7713.331013183593,321.98838599591005,0.2835244862631718,7597.0,7714.89990234375,7460.60009765625,7029.75,76.73287046764139,84.11483145571128,89.82526992821144,-5.710438472500158,7795.534843951438,7603.645043945313,7411.7552439391875,0.050473108330832676,0.8427882861990188,2016,3,1,2,13,INR/point
2016-03-31,7727.64990234375,7777.60009765625,7702.0,7738.39990234375,380100.0,0.00041365536126503066,0.0004135698294723892,0.14650467818811214,0.009202023055623346,7690.742885044643,58.80403958207227,0.6196672806703802,7561.218359375,121.93153756749004,2.34329356126935,7439.276117621528,236.52898285945471,4.020872192304878,7713.076513671875,321.94815167056754,0.328317612654149,7735.2001953125,7716.5,7498.75,6987.0498046875,75.03394455637448,84.99143825502142,88.85850359357345,-3.867065338552024,7808.789325782336,7616.257543945312,7423.725762108288,0.05055810697737784,0.817200509007424,2016,3,1,3,13,INR/point
2016-04-01,7718.0498046875,7740.14990234375,7666.10009765625,7713.0498046875,183900.0,-0.0032758836421172832,-0.0032812610960895605,0.11630355387600082,0.009310849963094846,7690.25,58.56614433054659,0.29647676847306653,7577.576692708333,106.88550831492422,1.7878157816538942,7436.683892144098,232.14712643409598,3.7162519820877087,7712.695263671875,321.90257898250877,0.004596849784727882,7738.39990234375,7716.5,7512.5498046875,7222.2998046875,70.45082824499715,82.68744504252845,87.62429188336445,-4.936846840835997,7816.7672571494095,7626.4000244140625,7436.0327916787155,0.04992322252332231,0.7275858587311937,2016,4,2,4,13,INR/point
2016-04-02,7718.0498046875,7740.14990234375,7666.10009765625,7713.0498046875,183900.0,0.0,0.0,0.1030150703047353,0.009310849963094846,7689.757114955357,58.322419380823824,0.30290540239356234,7589.050016276042,102.07297976093926,1.633930309399978,7434.091666666666,227.65110722737393,3.7524172491931935,7711.899262695312,321.7028224545235,0.01491904851186606,7713.0498046875,7716.5,7604.35009765625,7368.85009765625,63.64203484887667,79.94001508923611,86.08743652453879,-6.147421435302675,7822.404299382047,7636.542504882813,7450.680710383579,0.048676948862759195,0.7058177152817081,2016,4,2,5,13,INR/point
2016-04-03,7718.0498046875,7740.14990234375,7666.10009765625,7713.0498046875,183900.0,0.0,0.0,0.09547878604312494,0.009310849963094846,7689.264229910715,58.07279133319465,0.30933486047027825,7596.965006510417,102.17860530833936,1.528041765068039,7431.499441189236,223.03402131345717,3.788607746342086,7711.319011230469,321.5950076391376,0.022444843152126793,7713.0498046875,7716.5,7604.35009765625,7475.60009765625,63.64203484887667,76.87647293108148,84.24524380584734,-7.368770874765858,7825.523619552411,7646.684985351562,7467.846351150713,0.04677546794289098,0.6855438553079073,2016,4,2,6,13,INR/point
2016-04-04,7733.14990234375,7764.4501953125,7704.39990234375,7758.7998046875,155500.0,0.005931505845093277,0.005913983718554631,0.09651774347553656,0.007435497672504689,7709.792759486607,52.63020127899874,0.6356467252714648,7606.079996744792,104.05795412989151,2.007864866108011,7431.138330078125,222.4705266501332,4.409303932388645,7710.617260742188,321.33610771439425,0.6248856909372065,7713.0498046875,7615.10009765625,7604.35009765625,7485.35009765625,67.38711482499815,77.24974932647547,82.84614490997296,-5.596395583497497,7835.640246947893,7657.687475585937,7479.734704223982,0.04647689578069107,0.784098776116042,2016,4,2,0,14,INR/point
2016-04-05,7736.2998046875,7736.2998046875,7588.64990234375,7603.2001953125,203800.0,-0.02005459778469787,-0.020258420894693874,0.11453099380393401,0.011394384746904854,7710.678501674107,50.42139904520655,-1.3938890895045317,7610.008333333333,101.5370336014753,-0.0894629509275598,7429.122222222222,220.03978360546165,2.343183594012901,7709.137512207031,321.1449199938791,-1.3741785864733225,7758.7998046875,7597.0,7704.25,7485.35009765625,39.89197922812721,64.24935886757703,79.12678770149378,-14.877428833916753,7819.415660309582,7664.81748046875,7510.219300627918,0.04033968981903987,0.30071794758518827,2016,4,2,1,14,INR/point
2016-04-06,7636.0498046875,7638.64990234375,7591.75,7614.35009765625,165600.0,0.0014664749128432408,0.0014654006885952725,0.11454910166651751,0.008326842037087041,7693.414202008928,60.33981625108821,-1.0276855278639874,7614.308333333333,98.76963476213692,0.0005484979211279558,7427.715001085069,218.42185397101156,2.5126852140115292,7707.299763183593,320.627429305022,-1.2059952043301523,7603.2001953125,7735.2001953125,7714.89990234375,7485.35009765625,39.95204524961062,54.221132240676525,74.14565660933033,-19.924524368653806,7806.575979222168,7670.597485351563,7534.618991480957,0.03545447251802263,0.2931754276189811,2016,4,2,2,14,INR/point
2016-04-07,7630.39990234375,7630.75,7535.85009765625,7546.4501953125,234400.0,-0.00891736017820488,-0.008957357794121351,0.11782044810377049,0.008578601447145954,7665.992815290178,77.6278938632877,-1.559388625296454,7616.345003255208,96.62544845698966,-0.9176948774357692,7427.4722276475695,218.27593388370283,1.6018635145083968,7705.122514648438,320.23159804533725,-2.0593094922797257,7614.35009765625,7738.39990234375,7716.5,7485.35009765625,34.99514863446555,40.329838460092105,67.38249297948269,-27.052654519390586,7800.604816893525,7672.292504882813,7543.980192872101,0.033448232566485527,0.009624962724478667,2016,4,2,3,14,INR/point
2016-04-08,7542.35009765625,7569.35009765625,7526.7001953125,7555.2001953125,143400.0,0.0011594855559287076,0.001158813871706803,0.11784274646595327,0.008764017321644738,7643.44287109375,84.3185269691183,-1.1544885893629082,7618.675016276042,94.16801126934766,-0.8331477694997924,7426.9594509548615,217.91678058765368,1.7266923995545846,7702.989016113282,319.79946305311563,-1.9185905690847247,7546.4501953125,7713.0498046875,7716.5,7485.2998046875,35.98366623727743,29.68475258117178,59.84294489982051,-30.15819231864873,7805.309138062887,7669.835009765625,7534.360881468363,0.03532647785115827,0.07691252236122077,2016,4,2,4,14,INR/point
2016-04-09,7542.35009765625,7569.35009765625,7526.7001953125,7555.2001953125,143400.0,0.0,0.0,0.11651920822540603,0.008764017321644738,7620.892926897322,83.70566357116601,-0.8620083265172825,7619.455029296875,93.51826558535818,-0.8432996026266281,7426.446674262153,217.5558121998509,1.7337163612386624,7700.8795166015625,319.3734622548251,-1.8917231593483173,7555.2001953125,7713.0498046875,7716.5,7531.7998046875,35.98366623727743,21.006297803314737,52.07561548051936,-31.069317677204623,7809.47456721667,7667.377514648438,7525.280462080205,0.03706535964787375,0.10527921829280203,2016,4,2,5,14,INR/point
2016-04-10,7542.35009765625,7569.35009765625,7526.7001953125,7555.2001953125,143400.0,0.0,0.0,0.11503578177071838,0.008764017321644738,7598.342982700893,75.61191887918054,-0.5677920500116417,7621.756705729166,90.93836664829115,-0.8732437020278627,7425.9338975694445,217.19301967040795,1.740741292962023,7699.595517578125,319.44067986253214,-1.875362438662798,7555.2001953125,7713.0498046875,7716.5,7486.14990234375,35.98366623727743,13.967550637718887,44.45400251195927,-30.48645187424038,7813.173343762318,7664.92001953125,7516.666695300181,0.038683593267326684,0.12995830013271814,2016,4,2,6,14,INR/point
2016-04-11,7577.7998046875,7678.7998046875,7516.85009765625,7671.39990234375,179800.0,0.015380096361092388,0.015263021567415073,0.12282538909885377,0.010836434006258227,7585.857282366072,46.19279607482028,1.1276592320887588,7627.130029296875,88.85812463580486,0.5804263579724989,7427.128895399305,218.25364208182245,3.2889022175952416,7698.722766113281,319.2772161067954,-0.35490125569653524,7555.2001953125,7758.7998046875,7615.10009765625,7510.2001953125,54.76955940459723,17.563180620013554,39.07583813357012,-21.51265751355657,7810.419883059881,7663.277514648437,7516.135146236994,0.0384019417619104,0.5276004382098604,2016,4,2,0,15,INR/point
2016-04-12,7669.25,7717.39990234375,7663.35009765625,7708.9501953125,163400.0,0.004894842329530746,0.0048829015384887434,0.12338813762548294,0.007252435439740518,7600.964425223215,65.89910809497718,1.4206851137329741,7633.755029296875,87.23382328866337,0.9850350938304954,7429.3361219618055,220.10088166107244,3.7636481747558763,7697.925017089844,319.05012298771766,0.14322272817908013,7671.39990234375,7603.2001953125,7597.0,7510.2001953125,59.181522423395876,23.175584397153216,35.89578738628674,-12.720202989133526,7809.70642462627,7662.980029296875,7516.25363396748,0.03829486564454953,0.656652679675553,2016,4,2,1,15,INR/point
2016-04-13,7777.14990234375,7864.7998046875,7772.2001953125,7850.4501953125,220400.0,0.018355287868643932,0.018188863004861715,0.13329497454116185,0.009505522190425166,7634.693010602678,115.58316315892037,2.826009957573786,7645.096695963542,92.57139904837956,2.6860811251397374,7432.5366807725695,224.11525432872344,5.62275751186055,7697.8347680664065,319.00417989209416,1.9825760339673866,7708.9501953125,7614.35009765625,7735.2001953125,7510.2001953125,59.401268202530034,38.59640690747983,36.43591129052536,2.1604956169544707,7837.414526039667,7669.6775390625,7501.9405520853325,0.043740297065388914,1.038857468190866,2016,4,2,2,15,INR/point
2016-04-14,7777.14990234375,7864.7998046875,7772.2001953125,7850.4501953125,220400.0,0.0,0.0,0.13318291161327628,0.00788028541422981,7678.12158203125,132.73965008253325,2.2444111028997327,7655.486702473959,97.58044013748683,2.5467158446704183,7436.021685112847,228.15696441255434,5.573255804637472,7697.744519042969,318.95820451455194,1.9837716865214485,7850.4501953125,7546.4501953125,7738.39990234375,7538.75,59.18822326342705,50.238402812635286,39.19640959494735,11.041993217687939,7861.753090711287,7676.375048828125,7490.997006944963,0.04829832849593816,0.9695139314102794,2016,4,2,3,15,INR/point
2016-04-15,7777.14990234375,7864.7998046875,7772.2001953125,7850.4501953125,220400.0,0.0,0.0,0.1285424235228708,0.008002484232913719,7720.300153459822,134.07283384568632,1.6858158266599546,7668.481705729167,96.68651764579829,2.372940258139805,7440.606689453125,232.30172797537577,5.508200110084006,7697.654270019531,318.9121968411294,1.9849673671117074,7850.4501953125,7555.2001953125,7713.0498046875,7460.60009765625,61.75569202489869,58.787107264679435,43.11454912889377,15.672558135785664,7883.613327324522,7683.07255859375,7482.531789862977,0.052203273417341746,0.9173157352920559,2016,4,2,4,15,INR/point
2016-04-16,7777.14990234375,7864.7998046875,7772.2001953125,7850.4501953125,220400.0,0.0,0.0,0.12822710077676613,0.008002484232913719,7762.478724888393,119.08047884532021,1.1332909698296367,7680.205045572917,96.71871346553029,2.2166745383668793,7445.191693793403,236.28387226108703,5.443224542585466,7697.928020019532,319.02026111220744,1.981340626936407,7850.4501953125,7555.2001953125,7713.0498046875,7498.75,61.75569202489869,64.8148716386213,47.454613630839276,17.360258007782022,7903.52329367366,7689.770068359375,7476.016843045089,0.05559417860718688,0.8758542747507045,2016,4,2,5,15,INR/point
2016-04-18,7908.14990234375,7920.60009765625,7842.75,7914.7001953125,184600.0,0.008184244011682829,0.008150934704248517,0.12965764314275768,0.007652018661762998,7813.835867745535,88.34124841578517,1.29084267028591,7693.61005859375,100.47638952900607,2.8736852405431246,7450.490587022569,241.40814957420775,6.230591165345559,7698.285021972656,319.2236436875726,2.8112127924874932,7850.4501953125,7555.2001953125,7713.0498046875,7512.5498046875,65.54386593537956,73.92420416363439,52.7485317373983,21.175672426236083,7937.608531668756,7704.750073242188,7471.8916148156195,0.060445428135368566,0.9508105986099904,2016,4,2,0,16,INR/point
2016-04-19,7908.14990234375,7920.60009765625,7842.75,7914.7001953125,184600.0,0.0,0.0,0.12588340352139749,0.006912524153985652,7848.593052455357,68.62243576614632,0.8422801693924256,7703.955061848958,106.75020405180832,2.7355446880418657,7456.753922526042,246.065538147298,6.141362281019528,7698.1140234375,319.0978572990283,2.8134965423425395,7914.7001953125,7671.39990234375,7758.7998046875,7604.35009765625,62.929220611984086,80.21870452751955,58.242566295422556,21.976138232096993,7965.576256464171,7720.635083007813,7475.693909551454,0.0634510427763758,0.8961463676468592,2016,4,2,1,16,INR/point
2016-04-20,7950.0498046875,7950.39990234375,7877.5498046875,7914.75,205300.0,6.292681500319475e-06,6.292661701482301e-06,0.1258828120777058,0.0071090294277643944,7877.993024553572,34.351947505773836,0.46657791307845664,7714.301725260417,111.69143603661743,2.598398168472164,7462.083365885416,250.74113556052598,6.0662232237186,7697.933273925782,318.9641603008037,2.816557618245586,7914.7001953125,7708.9501953125,7603.2001953125,7604.35009765625,84.82173652982192,84.24009288424077,63.4420716131862,20.798021271054566,7989.506640545169,7729.612573242188,7469.718505939207,0.06724633733976874,0.8561786320830579,2016,4,2,2,16,INR/point
2016-04-21,7953.64990234375,7978.4501953125,7884.10009765625,7912.0498046875,223700.0,-0.0003411598992387743,-0.00034121810751646184,0.12591883217118682,0.0031170622691462065,7886.79296875,34.00863000793481,0.32024215720604904,7724.558382161458,115.31565402219631,2.4272121880652886,7468.780588107639,254.63389994960804,5.934961020084962,7697.7390234375,318.8211262862866,2.7840743963582395,7914.75,7850.4501953125,7614.35009765625,7604.35009765625,83.91430545342081,86.21535202330324,67.99672769520961,18.218624328093625,8010.7253825305215,7738.295068359375,7465.864754188229,0.07041093981672247,0.8188975809390829,2016,4,2,3,16,INR/point
2016-04-22,7891.7998046875,7923.35009765625,7873.35009765625,7899.2998046875,183300.0,-0.0016114660947212922,-0.0016127659027939515,0.12108805682251834,0.003269462563057138,7893.771484375,30.094981563478395,0.07003395428209197,7731.060042317708,119.55193484513069,2.1761538708649675,7475.697254774305,257.7954113694023,5.6663951933401755,7697.481022949219,318.63605526934293,2.6218808612399327,7912.0498046875,7850.4501953125,7546.4501953125,7704.25,95.9738904723127,85.76331457358538,71.55004507088478,14.213269502700598,8028.990454172067,7747.607568359375,7466.224682546684,0.07263736148997466,0.7695477301137855,2016,4,2,4,16,INR/point
2016-04-23,7891.7998046875,7923.35009765625,7873.35009765625,7899.2998046875,183300.0,0.0,0.0,0.12110270053596611,0.003269462563057138,7900.75,23.263626719897808,-0.01835516011138183,7737.206705729167,123.37178350859544,2.0949821443739896,7480.9955837673615,261.56146423120254,5.591558185487984,7697.2230224609375,318.45066662085645,2.62532060766449,7899.2998046875,7850.4501953125,7555.2001953125,7714.89990234375,95.87994791666667,84.43179446826616,74.12639495036106,10.305399517905101,8045.717721958804,7756.920068359375,7468.122414759947,0.07446193877320964,0.7465043163488845,2016,4,2,5,16,INR/point
2016-04-24,7891.7998046875,7923.35009765625,7873.35009765625,7899.2998046875,183300.0,0.0,0.0,0.12111324552667074,0.003269462563057138,7907.728515625,7.940538620680644,-0.10658826894278911,7743.300032552083,126.78094849415996,2.0146419676314835,7486.293912760417,265.16702208269487,5.516827107510608,7696.123022460937,317.363501327559,2.639988753215049,7899.2998046875,7850.4501953125,7555.2001953125,7716.5,95.87994791666667,82.42639501859048,75.78639496400694,6.640000054583538,8061.023248280165,7766.232568359375,7471.441888438586,0.07591600620403885,0.7256978347537213,2016,4,2,6,16,INR/point
2016-04-25,7894.7998046875,7911.0,7827.0,7855.0498046875,146300.0,-0.005601762319964343,-0.005617511031739854,0.1225183775486992,0.0020798191799452095,7899.20703125,20.802425011763034,-0.5590083458733249,7747.918359375,128.28561341646278,1.3827126247770838,7491.100575086805,267.9034590863157,4.85842134880798,7694.633771972656,315.90476137573916,2.0847780085278615,7899.2998046875,7914.7001953125,7555.2001953125,7716.5,85.76023963923673,76.38596644669724,75.906309260545,0.47965718615223807,8068.455785954431,7771.045068359375,7473.63435076432,0.07654330015559803,0.6412268142297773,2016,4,2,0,17,INR/point
2016-04-26,7828.14990234375,7974.5,7822.5498046875,7962.64990234375,202400.0,0.013698206928241197,0.013605234565983467,0.12821400619453693,0.006004587925595971,7906.056989397322,31.7620097806272,0.7158171642618341,7756.123356119791,133.95336589095362,2.6627547905230715,7496.950575086806,272.40070056230655,6.211850039461573,7693.560021972657,314.61795253500003,3.497599025712127,7855.0498046875,7914.7001953125,7671.39990234375,7716.5,85.46203859160156,79.36642516839947,76.5983324421159,2.7680927262835695,8087.1636490791525,7789.017553710937,7490.871458342722,0.0765555073697758,0.7911866888908655,2016,4,2,1,17,INR/point
2016-04-27,7942.0,7991.0,7940.5498046875,7979.89990234375,206800.0,0.0021663642394880167,0.002164021055994669,0.12820935926992708,0.006007791745071469,7915.364118303572,42.47312956752239,0.8153229981037159,7764.903352864583,139.7725868215091,2.7688245391985657,7502.992241753473,277.027739311798,6.356232889810673,7692.812770996094,313.75399747701084,3.731887670918622,7962.64990234375,7914.75,7708.9501953125,7716.5,84.70598683823741,82.17315009088998,77.71329597187072,4.459854119019255,8105.174820188696,7807.2950439453125,7509.415267701929,0.07630806177214834,0.789722351370072,2016,4,2,2,17,INR/point
2016-04-28,7967.39990234375,7992.0,7834.4501953125,7847.25,292500.0,-0.016623003291656557,-0.016762715869970777,0.1319258960292335,0.00906969876017584,7906.107003348215,49.75354193088666,-0.7444498705024976,7772.641682942708,137.60242670624677,0.9598836547556557,7507.542241753472,279.2977230703724,4.524886404997243,7691.100520019531,311.9579922774143,2.030261853606252,7979.89990234375,7912.0498046875,7850.4501953125,7615.10009765625,49.58057728538663,72.85394635213379,76.74142604792334,-3.887479695789551,8093.981496576519,7822.335034179688,7550.688571782856,0.06945405974299805,0.5458591759302386,2016,4,2,3,17,INR/point
2016-04-29,7844.25,7889.0498046875,7788.7001953125,7849.7998046875,243700.0,0.00032492971263820003,0.0003248769344116223,0.13155060088546325,0.00908240127282621,7899.035574776785,54.20119396153938,-0.6233136896674459,7781.068343098958,134.17326987898494,0.8833165133358538,7512.266129557292,281.46692684968764,4.493100607846806,7689.401018066406,310.148660785165,2.085972447583803,7847.25,7899.2998046875,7850.4501953125,7597.0,49.91532470306433,64.92573472160257,74.37828778265919,-9.45255306105662,8077.9252700579245,7837.065014648438,7596.204759238951,0.06146695349835415,0.5264360552488941,2016,4,2,4,17,INR/point
2016-04-30,7844.25,7889.0498046875,7788.7001953125,7849.7998046875,243700.0,0.0,0.0,0.12120109917018929,0.00908240127282621,7891.964146205357,57.301355547803226,-0.5342692989568446,7784.888330078125,134.45341225785617,0.8338138179654944,7515.446685112847,283.66168493456837,4.448878870193626,7687.701516113281,308.3192971351618,2.1085403515532395,7849.7998046875,7899.2998046875,7850.4501953125,7735.2001953125,49.91532470306433,57.974278490029064,71.09748592413317,-13.123207434104103,8052.813375804125,7851.794995117188,7650.77661443025,0.051203165852380245,0.4950372935465787,2016,4,2,5,17,INR/point
2016-05-01,7844.25,7889.0498046875,7788.7001953125,7849.7998046875,243700.0,0.0,0.0,0.12121013893006734,0.00908240127282621,7884.892717633928,59.26586451699271,-0.4450651924273613,7788.60166015625,134.6633789120526,0.7857398182823827,7518.627240668403,285.8038014057787,4.40469454620357,7686.232514648437,306.83255998598594,2.128055451449535,7849.7998046875,7899.2998046875,7850.4501953125,7738.39990234375,49.91532470306433,51.86730533435184,67.25144980617691,-15.384144471825067,8011.355845040412,7866.524975585938,7721.694106131464,0.03682207071202649,0.442259647539652,2016,5,2,6,17,INR/point
2016-05-02,7822.7001953125,7829.7998046875,7777.2998046875,7805.89990234375,146300.0,-0.005592486870497626,-0.005608183374211703,0.12202126701652469,0.009081595193275442,7877.871303013393,65.92776318707669,-0.9135894444240675,7791.696663411459,133.9320875183711,0.18228685671231717,7521.32001953125,287.3692042113953,3.783642792402225,7684.603513183593,305.3167549817968,1.578433928986217,7849.7998046875,7855.0498046875,7914.7001953125,7713.0498046875,35.04256521721618,42.98957284211792,62.39907441336511,-19.40950157124719,7989.627764519274,7873.249975585937,7756.8721866526,0.029562833466284272,0.2106403470125343,2016,5,2,0,18,INR/point
2016-05-03,7824.7998046875,7890.25,7735.14990234375,7747.0,186500.0,-0.0075455620851691,-0.007574173857563739,0.12419143568266187,0.006621934800273931,7847.064174107143,69.97041334378476,-1.27517976006012,7792.828336588542,133.3869611514594,-0.5880834866253964,7523.442795138889,288.33191210189034,2.9714747748937205,7682.799013671875,303.86544974703617,0.8356457876078256,7805.89990234375,7962.64990234375,7914.7001953125,7713.0498046875,30.158500908162367,30.84560705192507,56.08838094107711,-25.24277388915204,7980.98774051047,7875.1524658203125,7769.317191130155,0.026878279537952552,-0.10543361462133198,2016,5,2,1,18,INR/point
2016-05-04,7724.14990234375,7749.0,7697.25,7706.5498046875,199700.0,-0.0052214012278947175,-0.005235080380291306,0.12517385575876525,0.00605959668317969,7808.01416015625,58.878100981760255,-1.2994899008574485,7792.611669921875,133.52622412364104,-1.1044033615399886,7526.231684027778,288.88121376717106,2.395861943001227,7680.434262695312,301.81396246030477,0.3400268929978852,7747.0,7979.89990234375,7914.75,7713.0498046875,27.516177612041034,17.75279084320482,48.42126292150265,-30.66847207829783,7997.723664870378,7867.957446289062,7738.191227707746,0.03298599908989607,-0.12191702650369195,2016,5,2,2,18,INR/point
2016-05-05,7731.0,7777.5498046875,7706.85009765625,7735.5,185100.0,0.003756570196288278,0.003749531907512104,0.12443511975067967,0.004094081268481334,7792.049874441965,61.55570379429559,-0.7257380965623574,7791.835009765625,133.79716092981394,-0.7230005473039316,7530.383908420139,289.1767344301486,2.7238464077576348,7677.921010742188,299.2281829451126,0.7499294298190025,7706.5498046875,7847.25,7912.0498046875,7758.7998046875,31.95709711931528,9.60199268929864,40.65740887506185,-31.055416185763207,8004.7909077376125,7862.209936523437,7719.628965309262,0.036269947601328685,0.05565621609787687,2016,5,2,3,18,INR/point
2016-05-06,7717.64990234375,7738.89990234375,7678.35009765625,7733.4501953125,163600.0,-0.00026498670900398924,-0.00026502182418547155,0.10909016948913329,0.004043047926745263,7775.428501674107,59.01921401765102,-0.539884153684503,7796.176676432292,129.50954154239227,-0.8045800361273627,7534.044466145833,289.64372546834045,2.6467288594153486,7675.397509765625,296.5964087676334,0.7563476090067401,7735.5,7849.7998046875,7899.2998046875,7603.2001953125,32.67164590284368,2.9430981185541896,33.11454672376032,-30.17144860520613,8010.133976401609,7856.359936523438,7702.585896645266,0.03914638359764841,0.10035601162454337,2016,5,2,4,18,INR/point
2016-05-07,7717.64990234375,7738.89990234375,7678.35009765625,7733.4501953125,163600.0,0.0,0.0,0.1090704778701943,0.004043047926745263,7758.80712890625,50.326936134036416,-0.32681484630904256,7800.1466796875,125.5072189260474,-0.855067053401517,7536.759467230902,290.36202980495284,2.6097519621899807,7672.874008789063,293.9192981145476,0.7894849629232651,7733.4501953125,7849.7998046875,7899.2998046875,7614.35009765625,32.67164590284368,-2.3075241020405883,26.03013255860014,-28.33765666064073,8013.835953602302,7850.509936523437,7687.183919444573,0.04160902117173616,0.14163780117605237,2016,5,2,5,18,INR/point
2016-05-08,7717.64990234375,7738.89990234375,7678.35009765625,7733.4501953125,163600.0,0.0,0.0,0.10534996834368394,0.004043047926745263,7742.185756138393,30.6219415084237,-0.1128306798757331,7806.380013020834,116.81560470634764,-0.9342335062690872,7539.474468315972,291.0529520453339,2.5728016960823297,7670.166010742188,290.8219968935129,0.8250692942197326,7733.4501953125,7849.7998046875,7899.2998046875,7546.4501953125,32.67164590284368,-6.394962889093222,19.54511346906147,-25.94007635815469,8009.81302112682,7841.447436523437,7673.081851920055,0.042942476109494566,0.17927756297248984,2016,5,2,6,18,INR/point
2016-05-09,7755.25,7873.64990234375,7753.5498046875,7866.0498046875,160600.0,0.01714624210748439,0.017000904277695215,0.11547693387150755,0.007995041446507218,7750.778599330357,52.268810374695185,1.4872209788975548,7816.741666666667,107.15424699286523,0.6308016834060212,7543.662798394097,293.02542634055936,4.27361369283411,7668.1880078125,288.1115390822484,2.5802940234826663,7733.4501953125,7805.89990234375,7855.0498046875,7555.2001953125,50.97018974858097,1.0532514915830689,15.84674107356579,-14.79348958198272,8004.301955805315,7839.014916992188,7673.727878179061,0.04217035955751112,0.5817816323919263,2016,5,2,0,19,INR/point
2016-05-10,7873.5498046875,7896.89990234375,7837.7001953125,7887.7998046875,162000.0,0.002765047328716186,0.0027612316174809364,0.11546987271269553,0.007022113542909892,7770.892857142857,73.39461896839904,1.504421045223709,7827.8283203125,95.76134989517189,0.7661318301958576,7549.224462890625,294.7684021078009,4.484902303027213,7666.368505859375,285.54562319651205,2.8883466619023896,7866.0498046875,7747.0,7962.64990234375,7555.2001953125,42.22012223035377,8.611786958020275,14.399750250456687,-5.787963292436412,8000.779846015227,7837.667407226562,7674.5549684378975,0.04162269979414291,0.653674354428719,2016,5,2,1,19,INR/point
2016-05-11,7804.64990234375,7893.10009765625,7780.89990234375,7848.85009765625,214100.0,-0.00493796850778383,-0.004950200558543867,0.11689151562067547,0.006970140455892958,7791.221470424107,72.30163193722024,0.7396610075955928,7837.616650390625,80.76750931953018,0.143327337463806,7555.3427951388885,295.2139168689422,3.884764867402234,7664.354255371094,282.80361623773587,2.4071935630567096,7887.7998046875,7706.5498046875,7979.89990234375,7555.2001953125,36.96667735011606,11.328477295805897,13.78549565952653,-2.4570183637206338,7993.960119286326,7834.507421875,7675.054724463674,0.04070522595105662,0.5449747041397075,2016,5,2,2,19,INR/point
2016-05-12,7871.4501953125,7916.0498046875,7849.64990234375,7900.39990234375,152700.0,0.006567816182767139,0.006546342052207653,0.11026893738868743,0.0071246200942767235,7814.778599330357,77.77706962720538,1.0956331254314735,7845.249983723958,75.14216924119935,0.7029721007515075,7562.950569661459,295.1853372872435,4.461874100248106,7662.37900390625,279.7365444372528,3.10635767711514,7848.85009765625,7735.5,7847.25,7671.39990234375,56.30262513360748,17.44007406206765,14.516411340034756,2.923662722032896,7994.109963631615,7834.562426757812,7675.01488988401,0.04072915069995257,0.7063255781795832,2016,5,2,3,19,INR/point
2016-05-13,7881.0,7881.0,7784.2001953125,7814.89990234375,179500.0,-0.010822236982540034,-0.010881223351540733,0.11476726683422535,0.00884935134279681,7826.414271763393,69.20214190123706,-0.1471219005258302,7848.781640625,70.88439822859952,-0.43168149953210255,7572.267789713542,289.64382462034837,3.2042199162555893,7659.976252441406,276.3144299234165,2.0225082271366834,7900.39990234375,7733.4501953125,7849.7998046875,7708.9501953125,46.54181895242878,15.209102023532068,14.654949476734219,0.5541525467978499,7987.121020452131,7830.342431640625,7673.5638428291195,0.04004386530479163,0.45075051569735525,2016,5,2,4,19,INR/point
2016-05-14,7881.0,7881.0,7784.2001953125,7814.89990234375,179500.0,0.0,0.0,0.10148627158374689,0.00884935134279681,7838.049944196428,56.680622415265994,-0.2953546101070657,7847.596630859375,71.1521924261932,-0.41664639575192625,7581.533897569445,283.79474886903836,3.0780843022956037,7657.573500976562,272.82813202206495,2.0545202908875004,7814.89990234375,7733.4501953125,7849.7998046875,7850.4501953125,46.54181895242878,13.28786635774486,14.381532852936349,-1.0936664951914885,7979.5944866508535,7826.1224365234375,7672.6503863960215,0.039220457224431605,0.4634378566949691,2016,5,2,5,19,INR/point
2016-05-15,7881.0,7881.0,7784.2001953125,7814.89990234375,179500.0,0.0,0.0,0.10148627158374689,0.00884935134279681,7849.685616629465,36.339263899867106,-0.4431478658460099,7846.41162109375,71.39863948905808,-0.4016067505977647,7590.800005425347,277.50986084429417,2.952256636431374,7655.345251464843,269.6804445229415,2.0842254090156933,7814.89990234375,7733.4501953125,7849.7998046875,7850.4501953125,46.54181895242878,11.631196062808158,13.831465494910711,-2.2002694321025533,7977.0431909879535,7824.11494140625,7671.186691824547,0.03909151405033349,0.4698713642241526,2016,5,2,6,19,INR/point
