Date,Close,daily_return,log_return,volatility_30d,volatility_7d,ma_7d,std_7d,pct_vs_ma7,ma_30d,std_30d,pct_vs_ma30,ma_90d,std_90d,pct_vs_ma90,ma_200d,std_200d,pct_vs_ma200,lag_1d,lag_7d,lag_14d,lag_30d,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_mid,BB_lower,BB_width,BB_pos,year,month,quarter,day_of_week,week_of_year,unit
2014-09-27,24566.48479503172,-0.012128327693262553,-0.01220247599944209,,0.041069535453212756,25075.612427102118,840.1989695182712,-2.0303696811014875,,,,,,,,,,24868.09317820356,24816.382694681408,,,,-798.6553901546467,-644.4014571399733,-154.2539330146734,,,,,,2014,9,3,5,39,INR/BTC
2014-09-28,23192.860308073577,-0.055914572166871124,-0.05753862134517328,,0.04555639047247803,24931.100068755564,1070.4551305311668,-6.972174336022996,,,,,,,,,,24566.48479503172,24204.44681649946,,,,-928.8977633005197,-701.3007183720827,-227.59704492843707,,,,,,2014,9,3,6,39,INR/BTC
2014-09-29,22955.30227116309,-0.010242722706685359,-0.010295540364867958,,0.04499619000824202,24714.40662120778,1306.375419303461,-7.117728444813958,,,,,,,,,,23192.860308073577,24472.156403997564,,,,-1039.3042778173476,-768.9014302611356,-270.402847556212,,,,,,2014,9,3,0,40,INR/BTC
2014-09-30,23817.5645902229,0.03756266455889801,0.03687437087357689,,0.028792793304469256,24319.30869244638,1037.523776086688,-2.063151171642147,,,,,,,,,,22955.30227116309,26583.25009155273,,,,-1045.1767263848233,-824.1564894858732,-221.0202368989501,,,,,,2014,9,3,1,40,INR/BTC
2014-10-01,23715.078579219055,-0.004302959297774578,-0.00431224367022379,,0.02831097970425626,24020.457076984974,814.9946237420808,-1.2713267561361934,,,,,,,,,,23817.5645902229,25807.03988744889,27921.614253245996,,33.03966177681663,-1046.0423239877382,-868.5336563862462,-177.508667601492,,,,,,2014,10,4,2,40,INR/BTC
2014-10-02,23146.818247831776,-0.0239619839120091,-0.024253742417784812,,0.027722761968379646,23751.743138535097,733.521225335741,-2.5468652434266374,,,,,,,,,,23715.078579219055,25027.815816980903,25851.79207024048,,37.591332950662476,-1080.1310969897204,-910.8531445069411,-169.27795248277926,,,,,,2014,10,4,3,40,INR/BTC
2014-10-03,22088.41638128541,-0.045725587647257315,-0.0468040049198262,,0.03053151607742294,23354.646453261077,779.4162747674276,-5.421747978543517,,,,,,,,,,23146.818247831776,24868.09317820356,23960.168090337535,,40.702892532296964,-1178.960556963746,-964.4746269983021,-214.48592996544392,,,,,,2014,10,4,4,40,INR/BTC
2014-10-04,20205.52642337128,-0.08524332054467354,-0.0890971731632362,,0.0399005380811763,22731.652400166728,1250.0994654403376,-11.112812796560794,,,,,,,,,,22088.41638128541,24566.48479503172,24816.382694681408,,29.217247436143452,-1393.1576455295544,-1050.2112307045527,-342.94641482500174,,,,,,2014,10,4,5,40,INR/BTC
2014-10-05,19692.134559846483,-0.025408487399317115,-0.02573685720834996,,0.03780573412239838,22231.548721848572,1665.9192749951983,-11.422569762341482,,,,,,,,,,20205.52642337128,23192.860308073577,24204.44681649946,,29.479123798873744,-1586.0537735984253,-1157.3797392833274,-428.67403431509797,,,,,,2014,10,4,6,40,INR/BTC
2014-10-06,20312.40152366145,0.03149820868478792,0.031012316915725455,,0.04299261183513443,21853.99147220548,1770.7429050947767,-7.054042967412453,,,,,,,,,,19692.134559846483,22955.30227116309,24472.156403997564,,31.670245089937055,-1669.6285460705803,-1259.829500640778,-409.7990454298024,28070.867366128245,23860.267349144764,19649.667332161283,0.35293820939809406,0.07869830770281504,2014,10,4,0,41,INR/BTC
2014-10-07,20578.00667951629,0.013076009527748012,0.012991256536277801,,0.038634893804849364,21391.197484961678,1585.6887302069144,-3.8015207237326183,,,,,,,,,,20312.40152366145,23817.5645902229,26583.25009155273,,18.39848631951203,-1694.8923747931622,-1346.8420754712547,-348.05029932190746,27487.708148925813,23493.08697045828,19498.465791990748,0.3400677981136005,0.1351243133322036,2014,10,4,1,41,INR/BTC
2014-10-08,21624.634111148072,0.05086145844600276,0.049610264410522784,,0.04707657337109852,21092.562560951537,1232.6287686593478,2.5225552782361027,,,,,,,,,,20578.00667951629,23715.078579219055,25807.03988744889,,28.599897957641446,-1611.879313009249,-1399.8495229788537,-212.02979003039536,27197.41749961759,23281.72907250366,19366.040645389727,0.336374365917561,0.2884031132454989,2014,10,4,2,41,INR/BTC
2014-10-09,22222.78332934296,0.027660547462698082,0.027284905754372365,,0.04892123523928935,20960.55757259599,1004.2988787812984,6.021909256828244,,,,,,,,,,21624.634111148072,23146.818247831776,25027.815816980903,,35.376524899562185,-1480.7559872198763,-1416.0308158270582,-64.72517139281808,27124.23869583469,23194.859834453928,19265.480973073165,0.33881462439742926,0.3763065945784418,2014,10,4,3,41,INR/BTC
2014-10-10,22062.51412058808,-0.007211932293974321,-0.007238063993513369,,0.04559829792852543,20956.85724963923,999.4868952052911,5.2758715573533,,,,,,,,,,22222.78332934296,22088.41638128541,24868.09317820356,,35.374508953617834,-1373.9343328158247,-1407.6115192248114,33.6771864089867,26940.02393856177,23057.166405749264,19174.308872936756,0.33680266382119917,0.37191748901985977,2014,10,4,4,41,INR/BTC
2014-10-11,22107.48583113053,0.002038376510340001,0.002036301839769173,,0.025801081875258054,21228.56573646198,1019.5189986366354,4.1402707351016375,,,,,,,,,,22062.51412058808,20205.52642337128,24566.48479503172,,36.828811013159864,-1270.9972952444186,-1380.288674428733,109.29137918431434,26817.944091346726,22952.318356480817,19086.692621614908,0.33683967561162825,0.39072499728430327,2014,10,4,5,41,INR/BTC
2014-10-12,23099.06083856919,0.04485245473017008,0.04387568380252533,,0.02159443155624931,21715.269490565224,976.0875377589413,6.372434606925735,,,,,,,,,,22107.48583113053,19692.134559846483,23192.860308073577,,49.47613953622343,-1096.7643188301809,-1323.5838033090226,226.8194844788418,26683.854767957997,22883.663578209398,19083.4723884608,0.332131363211201,0.528340318895049,2014,10,4,6,41,INR/BTC
2014-10-13,23923.789134104736,0.03570397520917701,0.03508136479126927,,0.02191813664439788,22231.182006342835,1061.6686319180994,7.613662320244508,,,,,,,,,,23099.06083856919,20312.40152366145,22955.30227116309,,55.075987961608924,-881.967971068836,-1235.2606368609854,353.29266579214936,26173.160746167072,22750.690530336997,19328.22031450692,0.30086737026872823,0.6713818572242196,2014,10,4,0,42,INR/BTC
2014-10-14,24454.271651520397,0.022173850239276094,0.021931585181029462,,0.02143693934427411,22784.934145200565,1066.5747820503186,7.326496954881318,,,,,,,,,,23923.789134104736,20578.00667951629,23817.5645902229,,53.457318438423954,-661.3116234725894,-1120.4708341833064,459.15921071071693,25898.39705200167,22683.052118540574,19467.70718507948,0.2835019658428551,0.7754322739290762,2014,10,4,1,42,INR/BTC
2014-10-15,24236.30003294139,-0.008913437361175891,-0.008953399689006889,,0.021395285803648273,23158.029276885325,1049.7029360968031,4.6561421231655435,,,,,,,,,,24454.271651520397,21624.634111148072,23715.078579219055,,52.79517540772091,-498.2844532086383,-996.0335579883729,497.7491047797346,25755.11633915011,22643.4763293386,19531.836319527087,0.2748376587193757,0.7559460121639396,2014,10,4,2,42,INR/BTC
2014-10-16,23478.60979330493,-0.03126262006191649,-0.03176172556012249,,0.02714406291345374,23337.433057451322,967.3024685558389,0.6049368647617104,23499.76008350206,1914.506229628346,-0.09000215373252864,,,,,,,24236.30003294139,22222.78332934296,23146.818247831776,,51.74388106334191,-425.32068418983545,-881.8909832286655,456.57029903883006,25534.903034389263,22574.002160093667,19613.10128579807,0.2623283946990913,0.6527588513792816,2014,10,4,3,42,INR/BTC
2014-10-17,23686.694598797243,0.008862739630846717,0.008823696072979403,0.6343865393897123,0.02628969279967219,23569.45884005263,788.855497561063,0.4974053903409491,23358.596095020435,1723.859153584273,1.4046156817050812,,,,,,,23478.60979330493,22062.51412058808,22088.41638128541,27921.614253245996,59.22505385476569,-346.7090210254064,-774.8545907880138,428.14556976260735,25390.720413767638,22530.01265028194,19669.304886796242,0.2539463965591603,0.7021670936260217,2014,10,4,4,42,INR/BTC
