Date,Close,daily_return,log_return,volatility_30d,volatility_7d,ma_7d,std_7d,pct_vs_ma7,ma_30d,std_30d,pct_vs_ma30,ma_90d,std_90d,pct_vs_ma90,ma_200d,std_200d,pct_vs_ma200,lag_1d,lag_7d,lag_14d,lag_30d,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_mid,BB_lower,BB_width,BB_pos,year,month,quarter,day_of_week,week_of_year,unit
2020-12-03,45428.36780297756,0.030784551978061625,0.030320213244176403,0.7251781106062531,0.03954197509748302,42749.72257854078,2733.2301305071383,6.265877444036073,37638.66078408772,4789.368837909703,20.696025991931823,30700.990454656378,5785.035111793149,47.970365549191925,25931.479157298254,7281.242902394774,75.1861801920853,44071.64204760455,38277.0965705635,35098.73589545209,28859.618381479755,68.44925770775843,3030.1044469137196,2821.895361029475,208.20908588424436,48235.77530620137,39915.45724165622,31595.139177111072,0.4168970438781281,0.8312920562984442,2020,12,4,3,49,INR/ETH
2020-12-04,42055.28933758848,-0.07425048771327403,-0.07715158601898749,0.7669534423115768,0.054643634415937836,43283.36573460944,1986.9477018566945,-2.8372941340811386,38039.76533629344,4630.753382212077,10.556121905052494,30894.66980536777,5870.461397509142,36.12474126615077,26060.429155988953,7337.348375758001,61.37604291111125,45428.36780297756,38319.787245107815,37771.86947123381,30022.15277141682,57.46379434767713,2799.9440913594663,2817.5051070954737,-17.561015736007448,48251.390843536086,40295.76586420656,32340.140884877033,0.394861584521775,0.6105836108384283,2020,12,4,4,49,INR/ETH
2020-12-05,44067.46313180775,0.047845914887590935,0.046736547310190675,0.7729254386396766,0.055320934684758384,43885.1077061195,1292.0317975333808,0.4155291742916712,38482.069823139485,4548.202242756395,14.514274659180984,31095.933655989527,6008.0564241019765,41.71455219618312,26200.081847526355,7412.937324560825,68.19589873139394,42055.28933758848,39855.2693312373,40716.74069212144,30798.32852642634,56.03473764467333,2748.226120120955,2803.64930970057,-55.423189579615155,48267.52322534057,40823.813534787936,33380.1038442353,0.3646748819391648,0.7178785667270081,2020,12,4,5,49,INR/ETH
2020-12-06,44459.94704809971,0.008906433191264496,0.008867004852807272,0.7336120245767763,0.04995153958012401,44145.92988341601,1176.5436116236826,0.7113162312199226,38840.60820093428,4582.36795131503,14.467690150717733,31302.73811741374,6144.15972424495,42.0321343178813,26342.544821292246,7488.695366133477,68.77620347508517,44067.46313180775,42634.19180702418,41352.62508578785,33703.79571425589,55.64586673280566,2707.6967841810692,2784.45880459667,-76.76202041560055,48263.93754188808,41333.81607204395,34403.694602199816,0.3353245419084984,0.7255466220655832,2020,12,4,6,49,INR/ETH
2020-12-07,43672.29993250407,-0.01771588064968921,-0.01787468523408343,0.7219767914465312,0.04294978445445796,43890.25678224709,1027.959322822503,-0.4965950662452619,39219.84957383275,4491.874241892855,11.352543181710656,31511.714827214695,6241.790638056344,38.59068023421893,26485.17042387764,7545.822130100633,64.8934072673794,44459.94704809971,45462.01164068654,45124.411504414864,32295.05874554999,47.040664124842706,2582.2538390047994,2744.0178114782957,-161.76397247349632,48206.69558284257,41730.05689395052,35253.418205058464,0.3104064154693713,0.6499422101377992,2020,12,4,0,50,INR/ETH
2020-12-08,41068.348843046464,-0.059624775738443825,-0.06147630862079495,0.7443545941386244,0.0456856413963881,43546.19402051837,1489.057646996584,-5.690153257261428,39468.211819630495,4375.917633648569,4.054242514782748,31680.1711108645,6293.211258697955,29.634239345892777,26612.17631833091,7576.531057890028,54.32164717305703,43672.29993250407,43476.78817514749,44836.33140786924,33617.48146911408,42.983347792054445,2246.822341043815,2644.5787173913996,-397.7563763475846,47838.42548430803,41997.88289594392,36157.34030757981,0.27813509565874694,0.4204239983841782,2020,12,4,1,50,INR/ETH
2020-12-09,42280.55274248775,0.029516743029383674,0.029089510616583245,0.7412184263382606,0.04725670772464273,43290.324119787394,1536.837793938126,-2.3325567498767947,39782.2604831727,4220.561368917491,6.27991529131883,31849.133966497928,6371.797203792784,32.752597878996085,26744.66651318806,7617.774259772572,58.0896614345099,41068.348843046464,44071.64204760455,42208.44094860368,32859.09283622168,50.14175924047116,2055.1150985392887,2526.6859936209776,-471.57089508168883,47211.36843626366,42356.9737382957,37502.57904032774,0.22921348101783837,0.4921286792109803,2020,12,4,2,50,INR/ETH
2020-12-10,41379.830588858575,-0.021303462116852634,-0.0215336560214741,0.7465035918729974,0.04472832035662595,42711.961660627545,1348.3604383715403,-3.118871201359376,40053.07990500996,4044.285250521438,3.3124810551277015,32002.794816525395,6433.420277442289,29.300677725468926,26875.044379024886,7644.0839408489755,53.97120840162858,42280.55274248775,45428.36780297756,38277.0965705635,33255.24793374073,56.924515672049104,1809.6445219452144,2383.2776992858253,-573.6331773406109,46919.51764850161,42537.37179417694,38155.22593985227,0.20603745222099282,0.36792529918003786,2020,12,4,3,50,INR/ETH
2020-12-11,40239.83837015182,-0.027549465584658428,-0.02793606913757539,0.749423657994153,0.0367284217789008,42452.6115224223,1638.993227296886,-5.212336939746944,40248.09284580908,3900.2578504803596,-0.02050898582669152,32133.587158792,6480.246587838395,25.226723587695943,26998.237465018727,7660.003529748151,49.04616800370789,41379.830588858575,42055.28933758848,38319.787245107815,34389.45014617825,54.08499263331376,1505.7619898228731,2207.7745573932348,-702.0125675703616,46942.32718823769,42513.52667807846,38084.72616791923,0.20834782979521108,0.24330653382205075,2020,12,4,4,50,INR/ETH
2020-12-12,41918.59226531442,0.041718703731370654,0.04087194885463242,0.7560548889440558,0.03528414218222878,42145.62997006612,1479.6148106274413,-0.538698092573178,40499.47380283003,3748.9093297108234,3.504041730006947,32300.689574420485,6536.893154571269,29.77615282402681,27130.996500428544,7687.442110404899,54.50443283442355,40239.83837015182,44067.46313180775,39855.2693312373,34377.16355468589,54.36321005020146,1384.4353937306223,2043.1067246607124,-658.6713309300901,46946.56028354218,42541.82503705479,38137.0897905674,0.20707786949200124,0.42925423017901,2020,12,4,5,50,INR/ETH
2020-12-13,43473.92233705707,0.037103585490145585,0.03643181383459832,0.7571582421184782,0.03878272931815954,42004.769297060026,1251.9960660946447,3.497586261234082,40764.17431433468,3665.561447709894,6.647376203004572,32475.719961766088,6623.221492702844,33.86592318273235,27269.185984664586,7731.665640598899,59.425082807772725,41918.59226531442,44459.94704809971,42634.19180702418,35532.90699191741,51.87264628055961,1397.673816831768,1914.0201430949237,-516.3463262631558,46719.78947084671,42459.300578686896,38198.811686527086,0.2006857783379705,0.6190733955716525,2020,12,4,6,50,INR/ETH
2020-12-14,43211.29100365052,-0.00604112348939545,-0.0060594449011099494,0.7496753053181077,0.03826950119164016,41938.91087865237,1158.2774413255722,3.033889288827029,41056.24678490365,3489.9022860273926,5.249004445139103,32657.427226910047,6691.338233897338,32.31688676333935,27401.560185464645,7776.933965583234,57.696462213024866,43473.92233705707,43672.29993250407,45462.01164068654,34449.11688658176,44.33232627487723,1371.1672463192444,1805.4495637397881,-434.2823174205437,46507.6353307589,42378.04855847596,38248.46178619302,0.1948927292668832,0.6008869035960857,2020,12,4,0,51,INR/ETH
2020-12-15,43529.80429770239,0.007371066373021762,0.007344032826049118,0.7418905185672835,0.028176918830758048,42290.547372174646,1221.8268995241092,2.93034023566013,41390.35660415438,3210.8340139962784,5.16895206777046,32841.125631873525,6760.773468251818,32.54662701163661,27535.396795441964,7823.109533356547,58.086715150979906,43211.29100365052,41068.348843046464,43476.78817514749,33506.509720180184,50.14573628325139,1360.1826205563702,1716.3961751031047,-356.2135545467345,46604.44407408678,42444.1167259309,38283.78937777502,0.1960378808219684,0.6304810272023548,2020,12,4,1,51,INR/ETH
2020-12-16,46924.64648165507,0.07798891446272527,0.07509718900417665,0.7671356863960634,0.038290037608915466,42953.98933491284,2135.0586968049856,9.243977586768402,41812.51494344357,3070.508030166885,12.22631918966431,33044.592422211506,6906.076704951552,42.00401046591164,27677.977171479753,7915.250129525889,69.53784660971425,43529.80429770239,42280.55274248775,44071.64204760455,34259.89630297944,56.7964118067254,1606.8893971479993,1694.4948195120837,-87.60542236408446,47010.731788859615,42876.494221485475,38742.256654111334,0.192844011267249,0.9895887324080157,2020,12,4,2,51,INR/ETH
2020-12-17,47325.82692167489,0.008549461106257983,0.008513121439800899,0.7612286031092552,0.03501556831787311,43803.41738245803,2547.3890523556015,8.041403501607801,42198.45972435364,3008.929060313652,12.150602725345763,33256.180197694615,7048.792751138236,42.306863387021245,27826.881733244085,8003.300282315297,70.07233284473948,46924.64648165507,41379.830588858575,45428.36780297756,35747.483494372806,54.73571455824485,1813.8690504091282,1718.3696656914926,95.49938471763562,47331.11405186997,43326.79620531383,39322.4783587577,0.184842554597426,0.9993398213630036,2020,12,4,3,51,INR/ETH
2020-12-18,48148.19204314705,0.01737666671589677,0.01722741891500729,0.760678154510713,0.028358296593962422,44933.18219288591,2455.556206219382,7.155090499622249,42613.00516568593,2940.3463605492766,12.98943094001341,33475.940731366085,7201.401150367095,43.829242707534874,27974.36700392486,8104.5062418167,72.11539419780887,47325.82692167489,40239.83837015182,42055.28933758848,35711.82880317839,67.42542958487248,2020.9635001139686,1778.888432575988,242.07506753798066,47944.69665305047,43741.442340909314,39538.188028768156,0.1921863609060761,1.0242068853064343,2020,12,4,4,51,INR/ETH
2020-12-19,48478.04392735753,0.006850763657229253,0.006827403803755844,0.7560882135398521,0.02825976636600378,45870.24671603493,2363.267530796766,5.685160639022652,43058.98210008278,2771.1011076128075,12.585206530612192,33711.21451055955,7341.996283934839,43.80390807982456,28126.934224337692,8201.749795153271,72.35452517043403,48148.19204314705,41918.59226531442,44067.46313180775,35098.73589545209,63.957120204539166,2186.4990340919394,1860.4105528791783,326.08848121276105,48699.789857235395,44033.63494692599,39367.48003661658,0.21193594014818684,0.976238901821614,2020,12,4,5,51,INR/ETH
2020-12-20,46933.39752191026,-0.03186280386564,-0.032381470204766026,0.7410033644029786,0.03339334692562247,46364.45745672825,2128.7089141050906,1.227103898957515,43364.36636843866,2671.3730647414473,8.230331611784363,33953.43926486918,7415.061846289814,38.228699472194954,28269.953627160023,8279.075157578432,66.0186576210707,48478.04392735753,43473.92233705707,44459.94704809971,37771.86947123381,57.29518166915062,2168.0550920835303,1921.9394607200488,246.1156313634815,48912.50552437694,44107.20424098717,39301.902957597405,0.2178919007033495,0.7940703521225033,2020,12,4,6,51,INR/ETH
2020-12-21,44884.7903814055,-0.04364924017163663,-0.044630529637242934,0.7253420327191611,0.03919931742198237,46603.528796407525,1781.1644169255287,-3.6880005857721936,43503.301358081466,2637.092619276648,3.1755958288149597,34170.50942661856,7446.2176092141635,31.355344519507216,28402.051622537143,8332.446559470687,58.03362016914736,46933.39752191026,43211.29100365052,43672.29993250407,40716.74069212144,53.32853208399976,1965.4758773975555,1930.6467440555502,34.82913334200521,48985.27288120344,44177.60435130007,39369.9358213967,0.21765184420924308,0.5735477108817102,2020,12,4,0,52,INR/ETH
2020-12-22,46938.13650889695,0.04574703613503095,0.044731497135849306,0.7346365610231046,0.04199251350480285,47090.43339800675,1157.5784689484171,-0.3234136492705388,43689.485072185096,2676.8884395738896,7.435774148732424,34429.78859835346,7480.30966754117,36.33001659249711,28545.691983648674,8403.184008305478,64.43159456699699,44884.7903814055,43529.80429770239,41068.348843046464,41352.62508578785,66.61606822767277,1948.161074040072,1934.1496100524546,14.01146398761739,49283.70492224091,44320.92907436469,39358.15322648847,0.22394728411714174,0.7636838248146453,2020,12,4,1,52,INR/ETH
2020-12-23,43352.48135349713,-0.0763910845655359,-0.07946654863103625,0.7247903874907887,0.04183627421796585,46580.12409398419,1833.1129514050665,-6.92922744038783,43630.42073382118,2663.651367230462,-0.6370311714839688,34625.09510965653,7481.266614435055,25.205378400265054,28671.136327178585,8436.121007598622,51.20601031917064,46938.13650889695,46924.64648165507,42280.55274248775,45124.411504414864,52.6749481164284,1626.3589100210957,1872.5914700461828,-246.2325600250872,49169.20905996159,44217.13475189067,39265.06044381975,0.2239889280867154,0.41269785703894507,2020,12,4,2,52,INR/ETH
2020-12-24,45160.95044312999,0.041715468945976886,0.040868843610957155,0.7346314806241088,0.046019798271071596,46270.85602562063,1868.612343110146,-2.398714175238255,43641.241368329866,2669.3723118034973,3.482277376057783,34838.55334848272,7504.9895677712175,29.629235724556363,28804.401599319586,8485.142197040916,56.78489375108828,43352.48135349713,47325.82692167489,41379.830588858575,44836.33140786924,59.02665816214785,1499.9660432530436,1798.066384687555,-298.1003414345114,49232.987314490136,44372.417807167745,39511.848299845355,0.21908066981814245,0.5811152514920057,2020,12,4,3,52,INR/ETH
2020-12-25,46077.39358143136,0.020292822212752748,0.02008966669716695,0.7140334544057068,0.046276472341131136,45975.02767394696,1675.843510592674,0.22265545593658187,43770.20645609079,2691.134028226425,5.271136035547568,35059.48863816701,7540.221639008409,31.42631387746445,28941.78477904231,8541.35581042759,59.207159935753175,45160.95044312999,48148.19204314705,40239.83837015182,42208.44094860368,64.08633261522084,1456.9532379488155,1729.8437553398073,-272.8905173909918,49389.724371896984,44472.91432964893,39556.10428740087,0.22111481185167792,0.6631626235298049,2020,12,4,4,52,INR/ETH
2020-12-26,46770.68393049389,0.015046214535492375,0.014934143019281998,0.6524353419010459,0.04673732458855922,45731.11910296644,1341.7803849571078,2.2732109948737667,44053.32603475513,2535.5933561424436,6.168337649681534,35286.53036708194,7582.149047680779,32.54543148318508,29083.031055435735,8601.53450666488,60.81777666620572,46077.39358143136,48478.04392735753,41918.59226531442,38277.0965705635,62.29300593480279,1461.9555039410989,1676.2661050600657,-214.31060111896682,49611.42893289168,44588.45117376863,39565.47341464559,0.2253039801516165,0.7172250068956639,2020,12,4,5,52,INR/ETH
2020-12-27,50213.66847474873,0.07361415859069909,0.07103067510537946,0.6795218048337575,0.05291147194745701,46199.72923908622,2156.8825831441072,8.688231082243245,44449.78874240983,2538.046003308964,12.96717013829032,35553.62666264584,7680.340036609062,41.23360452424777,29240.67680111621,8698.378851325502,71.72539752168771,46770.68393049389,46933.39752191026,43473.92233705707,38319.787245107815,65.58479468203102,1723.868234343514,1685.7865309167555,38.081703426758395,50507.020913581204,44915.51960088087,39324.01828818054,0.24897858746314822,0.9737680076934672,2020,12,4,6,52,INR/ETH
2020-12-28,53822.25168820005,0.07186456044863543,0.06939971180159926,0.697775434749318,0.05103937706459896,47476.50942577115,3485.0984117345924,13.366067428251805,44915.354820975255,2918.664950929297,19.83040522050004,35855.95110334572,7857.924671942731,50.106886115141705,29421.88586017443,8830.743035080137,82.9327050753536,50213.66847474873,44884.7903814055,43211.29100365052,39855.2693312373,71.24845806925273,2197.28948192166,1788.0871211177364,409.2023608039235,52121.147441417525,45553.214743138546,38985.28204485957,0.28836308196089605,1.1295007367559613,2020,12,4,0,53,INR/ETH
2020-12-29,53799.57492090855,-0.00042132698986419026,-0.0004214157730190863,0.6757440113418268,0.051257835746162786,48456.71491320139,4200.02297437973,11.026046683679684,45287.53425810474,3304.1754350543915,18.79554893470598,36158.39513391443,8019.058681197714,48.78861387973421,29600.17320400579,8960.859475702437,81.75425714612999,53822.25168820005,46938.13650889695,43529.80429770239,42634.19180702418,70.81180834888869,2541.354255916369,1938.740548077463,602.6137078389058,53464.1865448441,46129.16585205959,38794.145159275075,0.31802095517220447,1.0228621288276218,2020,12,4,1,53,INR/ETH
2020-12-30,55209.11677170079,0.026199869661877928,0.02586253251527098,0.6556978576848809,0.028402309434778613,50150.51997294476,4189.273196225394,10.086828215310717,45612.437762471876,3768.518287737968,21.03960998358366,36482.57374625565,8192.98195307084,51.33010394412516,29784.96755562982,9105.542756416564,85.35899583770207,53799.57492090855,43352.48135349713,46924.64648165507,45462.01164068654,68.25767211107251,2894.4014571900407,2129.872729899979,764.5287272900619,54845.44530741112,46820.6301612017,38795.81501499227,0.3427897112268794,1.02265918015946,2020,12,4,2,53,INR/ETH
2020-12-31,53958.51625838317,-0.022652065210336025,-0.022912564656742018,0.6442249327029304,0.03556176131893605,51407.31508940951,3738.278421487286,4.962720119766064,45961.82869857973,4039.8189562477164,17.398540889759122,36800.43974741506,8310.352652091658,46.62465076160762,29965.340027849976,9225.12735555012,80.06976129165825,55209.11677170079,45160.95044312999,47325.82692167489,43476.78817514749,64.08988414482033,3038.2577539097256,2311.549734701928,726.7080192077974,55508.160834554044,47506.564055613264,39504.96727667248,0.3368627867750554,0.9031665416926373,2020,12,4,3,53,INR/ETH
2021-01-01,53381.98231077567,-0.01068476280642594,-0.01074225477664997,0.6462329540689571,0.03825605355004986,52450.827765030124,2935.903318231287,1.7752904680874453,46272.17337401877,4242.1547806402195,15.365193416112508,37111.66944860539,8401.52428810502,43.84150081068825,30144.926615791046,9329.564493679221,77.08446595724064,53958.51625838317,46077.39358143136,48148.19204314705,44071.64204760455,61.23553852489334,3070.3503466426628,2463.309857090075,607.0404895525876,56038.12552304573,48079.73355788633,40121.34159272692,0.33104975324282016,0.8331231218631178,2021,1,1,4,53,INR/ETH
2021-01-02,56610.14379048161,0.06047286631119175,0.05871490894439917,0.6611985643430777,0.04068491691245587,53856.46488788551,1954.5816063172724,5.112996013252102,46644.899240268904,4638.200920738832,21.364060620822684,37453.840175307276,8561.839036287292,51.14643391842042,30338.92498032104,9474.07353594393,86.59245120649814,53381.98231077567,46770.68393049389,48478.04392735753,45428.36780297756,65.52547305024193,3318.0215234140414,2634.2521903548686,683.7693330591728,57243.78487474548,48736.54463055755,40229.30438636963,0.34911134175293707,0.9627587169236389,2021,1,1,5,53,INR/ETH
2021-01-03,71299.07949765399,0.2594753293956862,0.23069522900113032,0.945781554176083,0.09692759229055972,56868.66646258626,6459.92345111332,25.374980516839546,47619.69224560443,6384.603702389632,49.72604008005808,37957.68592336152,9188.742125995479,87.83831986388851,30606.10646730877,9865.848594912253,132.9570393862758,56610.14379048161,50213.66847474873,46933.39752191026,42055.28933758848,80.97293421508152,4646.020632585831,3036.605878801061,1609.4147537847698,62978.918464868315,50140.93405525773,37302.94964564714,0.5120759974460193,1.3240446773932764,2021,1,1,6,53,INR/ETH
2021-01-04,76032.71577557083,0.06639126775925064,0.06428030132600249,0.9521470965816854,0.09678985057559886,60041.58990363923,9468.295402014788,26.633415100425832,48685.200667063196,8184.834793294044,56.172131846647474,38525.64423576034,9923.945624687105,97.35611768172748,30897.433321446002,10333.977596434728,146.08100933353674,71299.07949765399,53822.25168820005,44884.7903814055,44067.46313180775,87.06422158655924,6011.141681798283,3631.5130394005055,2379.628642397777,68666.53816441844,51766.07962915115,34865.62109388386,0.6529549332822219,1.2179283359614088,2021,1,1,0,1,INR/ETH
2021-01-05,80652.4471740704,0.06075978414523342,0.05898542885717694,0.958761388122294,0.09375969019489395,63877.71451123378,11695.621896400606,26.260696380874037,49891.61733792888,10005.417399476912,61.655306998348905,39141.442463389336,10772.895056546991,106.05384497392522,31213.928278087427,10872.37885372748,158.38608474886973,76032.71577557083,53799.57492090855,46938.13650889695,44459.94704809971,87.80882201112817,7380.703507907172,4381.351133101839,2999.352374805333,74532.8953404737,53452.46966377192,32372.04398707014,0.7887540392166128,1.1451477291646661,2021,1,1,1,1,INR/ETH
2021-01-06,88571.61695162393,0.09818883437549952,0.0936623086059766,0.9760776046329279,0.09301458755727095,68643.78596550852,14120.679873128727,29.03078655383105,51388.261238566214,12167.519106439422,72.35768406414206,39838.94687054267,11874.99493685542,122.32419255317892,31569.20313841484,11561.624400796187,180.56335968723255,80652.4471740704,55209.11677170079,43352.48135349713,43672.29993250407,96.21860549657967,9001.340094573316,5305.348925396134,3695.9911691771813,81557.57266859934,55514.759165269366,29471.94566193939,0.9382302614625281,1.1346637198420708,2021,1,1,2,1,INR/ETH
2021-01-07,89915.74620707892,0.015175620607548845,0.0150616227557243,0.9428784500490217,0.08745467595652337,73780.53310103648,14425.079714879417,21.869201031587256,53016.507817367296,13885.91200420589,69.59952646602662,40540.33677999843,12914.382068401937,121.79328873123978,31931.30730131712,12233.196900746758,181.5911837200916,88571.61695162393,53958.51625838317,45160.95044312999,41068.348843046464,96.18236830374633,10275.714225934098,6299.421985503727,3976.292240430371,87562.82491659623,57603.13687346596,27643.448830335696,1.040210296496223,1.0392681206675844,2021,1,1,3,1,INR/ETH
2021-01-08,89912.38235945068,-3.7411107288054524e-05,-3.741180710098269e-05,0.9463574845141224,0.08571958293063188,78999.16167941863,12261.01304381329,13.814349985533125,54604.23547126606,15270.160746206515,64.66191969076198,41237.31112439539,13844.65927266381,118.03648178763002,32288.400890965982,12865.032235305232,178.4665077192082,89915.74620707892,53381.98231077567,46077.39358143136,42280.55274248775,96.10197121586158,11156.784999401025,7270.894588283187,3885.890411117838,92564.77742824513,59674.85379507062,26784.930161896118,1.1023042887083316,0.9596776949320724,2021,1,1,4,1,INR/ETH
2021-01-09,94090.00011504628,0.04646320835871487,0.045416105438041254,0.9366043613899495,0.0864138844239626,84353.42686864214,8443.763357321983,11.542593594408725,56361.241122138985,16664.835087722662,66.94096553187372,41977.304475134435,14845.341287191655,124.14493091327763,32666.333464493444,13550.04663428543,188.03355055845822,89912.38235945068,56610.14379048161,46770.68393049389,41379.830588858575,96.36815115037781,12053.197021801228,8227.355074986795,3825.841946814433,97718.9453050265,62032.68392472742,26346.422544428337,1.1505631909656533,0.9491548701150219,2021,1,1,5,1,INR/ETH
2021-01-10,92706.9703508634,-0.014699009060387014,-0.014808109930461775,0.9305471378557985,0.04032742951149209,87411.6969905292,6604.0067164395,6.057854432122417,58110.14552149604,17639.236764180834,59.53663429834183,42692.82502390658,15706.157055669364,117.1488307436918,33040.73712694444,14158.784231899106,180.58384410334978,94090.00011504628,71299.07949765399,50213.66847474873,40239.83837015182,93.39087549801991,12507.828602073976,9083.449780404233,3424.378821669743,101647.6745998516,64423.792923200315,27199.911246549033,1.1555942296358093,0.8799063417585873,2021,1,1,6,1,INR/ETH
2021-01-11,79987.67107749172,-0.13719895305858443,-0.14757115104481264,1.0476350448731064,0.0753748871769459,87976.69060508933,5553.945310021953,-9.080836608709014,59379.114815235276,17802.836630439968,34.70674213716769,43270.90306448113,16110.08919942415,84.85325105948506,33352.19151694375,14500.55279402485,139.8273319966275,92706.9703508634,76032.71577557083,53822.25168820005,41918.59226531442,72.52671218196825,11706.837122052035,9608.127248733794,2098.709873318241,102964.59337785131,66076.26965163005,29187.945925408785,1.1165377198411883,0.6885610407389203,2021,1,1,0,2,INR/ETH
2021-01-12,76706.52352718264,-0.041020666136538875,-0.04188575400403389,1.0633437981577092,0.07370628901257961,87412.9872269625,6534.850733794097,-12.248138451076136,60486.86818823947,17812.95459379244,26.815168026994623,43812.779814604946,16406.020056400204,75.07796549721,33648.97874070488,14776.189965686997,127.96092600097673,79987.67107749172,80652.4471740704,53799.57492090855,43473.92233705707,68.67366638256891,10684.12448130305,9823.326695247646,860.7977860554038,103298.41382846786,67743.97176031434,32189.529692160802,1.049671022949439,0.6260398313899507,2021,1,1,1,2,INR/ETH
2021-01-13,82730.5477643488,0.0785334018563808,0.07560215702709508,1.0727526745629157,0.06937929062010395,86578.54877163749,6732.191921530359,-4.444520105596031,61804.17674692941,17952.058616286326,33.85915340820242,44424.61863998549,16818.652487531028,86.22680463459307,33978.41978579186,15129.865500074284,143.47968000249008,76706.52352718264,88571.61695162393,55209.11677170079,43211.29100365052,70.86557194689122,10241.646431472487,9906.990642492616,334.65578897987143,104106.90439345152,69622.45162637527,35137.998859299034,0.9906129980063041,0.6900580564016906,2021,1,1,2,2,INR/ETH
2021-01-14,89154.08314454835,0.07764405716853795,0.07477722980734884,1.0825862993483113,0.07644588034390917,86469.73976270456,6675.178689117186,3.104373147427444,63324.98604182427,18280.09536732566,40.788160751689276,45116.65746325483,17360.891024368953,97.60790838097816,34339.07679864537,15576.766492609082,159.62865474608608,82730.5477643488,89915.74620707892,53958.51625838317,43529.80429770239,74.74298436667631,10290.680452031724,9983.728604400438,306.951847631286,105440.03469899471,71776.28610453111,38112.53751006751,0.9380186805830976,0.7581084663113612,2021,1,1,3,2,INR/ETH
2021-01-15,85646.57895520516,-0.0393420476733114,-0.040136862269998075,1.0873276866150872,0.07799540041807314,85860.33927638376,6500.952317248618,-0.24896281913178991,64615.71712427594,18448.434643624772,32.547594868413185,45767.5824628159,17769.835055362695,87.1337185545886,34681.02944497593,15946.162383675302,146.95512309140048,89154.08314454835,89912.38235945068,53381.98231077567,46924.64648165507,71.78471640716232,9932.023804009077,9973.387644322167,-41.363840313089895,105754.48991450446,73720.08085576669,41685.671797028925,0.8690823093754625,0.6861513673870111,2021,1,1,4,2,INR/ETH
2021-01-16,90156.3033958152,0.052655044668727724,0.05131558657436923,1.0899518282883174,0.07869809673778229,85298.3826022079,5803.615385506291,5.695208567156991,66043.39967341395,18719.554963805655,36.51069424293733,46460.986755593636,18269.43041228011,94.04732807350652,35046.15073698423,16372.641617215815,157.2502300535767,85646.57895520516,94090.00011504628,56610.14379048161,47325.82692167489,72.26470226939698,9897.589647071232,9958.228044871981,-60.63839780074886,106538.57655918846,75717.21260182,44895.84864445156,0.8141177652550722,0.7342383486656584,2021,1,1,5,2,INR/ETH
2021-01-17,89910.33756770007,-0.0027282155417935883,-0.0027319439045435886,1.0925492653438968,0.07854020533069643,84898.86363318456,5281.372258312626,5.902875162343948,67435.47119089906,18894.887812781926,33.327959277066896,47149.94700062957,18725.2389398798,90.69021979282299,35408.168217535895,16778.314492850182,153.925413524137,90156.3033958152,92706.9703508634,71299.07949765399,48148.19204314705,65.28221692534558,9738.19706891336,9914.221849680256,-176.02478076689658,107148.17414176161,77521.61689579501,47895.059649828414,0.7643431195660116,0.7090813415991993,2021,1,1,6,2,INR/ETH
2021-01-18,91981.30964381991,0.02303374820009374,0.022772475868256606,1.0914493946189978,0.050949522784404754,86612.24057123145,5367.323402418585,6.198972613083304,68885.58004811447,19058.45494718453,33.52766947679584,47870.19214747757,19188.60037850425,92.14735834033348,35781.53093641976,17199.0866340987,157.06365053876985,89910.33756770007,79987.67107749172,76032.71577557083,48478.04392735753,63.694666783768284,9667.545988748927,9864.88667749399,-197.34068874506374,107500.86551348686,79430.70363194057,51360.54175039429,0.7067836642015783,0.7235577775582683,2021,1,1,0,3,INR/ETH
2021-01-19,100802.49331250042,0.09590191423495553,0.09157769020979702,1.097674540228051,0.04931387378822597,90054.52196913399,5673.680421983804,11.934960186730297,70681.21657446747,19452.486910295545,42.61567386336387,48669.288622080916,19874.29260297826,107.11725230922531,36201.33766604958,17750.312830373143,178.44963697856736,91981.30964381991,76706.52352718264,80652.4471740704,46933.39752191026,66.13793916707792,10205.705281406597,9933.050398276513,272.6548831300843,108889.3766162898,81710.37245898056,54531.36830167133,0.6652522400617711,0.8512292198605917,2021,1,1,1,3,INR/ETH
2021-01-20,101171.26686954964,0.0036583773370166828,0.003651701750901416,1.0792455497235605,0.04786794023891132,92688.91041273411,5979.204223960418,9.151425363664837,72557.43245740561,19592.539171434997,39.43611762853048,49454.665699124926,20533.406223162157,104.5737554572931,36621.61076603757,18283.252612435062,176.26110581507962,100802.49331250042,82730.5477643488,88571.61695162393,44884.7903814055,61.47921623635247,10540.453554775871,10054.531029576385,485.9225251994867,109227.05128900235,84071.00998953888,58914.96869007542,0.5984474625104107,0.8398837018202588,2021,1,1,2,3,INR/ETH
2021-01-21,81774.74125054944,-0.19171970678206596,-0.21284638306913628,1.253700433610905,0.09159310157687904,91634.71871359141,7226.688299007133,-10.760089190495352,73718.6526154607,19046.510797454448,10.928155018122478,50027.62947839038,20709.02097902102,63.45915667635691,36945.42783992915,18506.342568182165,121.33927262894098,101171.26686954964,89154.08314454835,89915.74620707892,46938.13650889695,44.41882131115922,9135.300402711582,9870.684904203425,-735.3845014918425,106158.82565305666,85490.64793652757,64822.47021999849,0.48351903314323097,0.41010560444797234,2021,1,1,3,3,INR/ETH
